Shimmer_8663_TimestampSync_Unix_CAL,Shimmer_8663_Accel_LN_X_LPF_CAL,Shimmer_8663_Accel_LN_Y_LPF_CAL,Shimmer_8663_Accel_LN_Z_LPF_CAL,Shimmer_8663_ECGtoHR_LA_RA_LPF_CAL,Shimmer_8663_ECGtoHR_LL_LA_LPF_CAL,Shimmer_8663_ECGtoHR_LL_RA_LPF_CAL
ms,m/(s^2),m/(s^2),m/(s^2),BPM,BPM,BPM
1.71E+12,1.825477163,11.04895467,2.960690964,83.42834571,83.44416436,87.10266203
1.71E+12,1.825452877,11.04937055,2.960257755,83.42301521,83.44043044,87.08536721
1.71E+12,1.825428564,11.04978483,2.959829248,83.41725921,83.43639048,87.06676226
1.71E+12,1.825404297,11.05019703,2.959406067,83.41105563,83.43202803,87.04678416
1.71E+12,1.825380154,11.0506067,2.958988821,83.40438212,83.42732637,87.02536938
1.71E+12,1.825356205,11.05101338,2.958578107,83.39721606,83.42226855,87.00245408
1.71E+12,1.825332536,11.05141661,2.958174517,83.38953467,83.41683743,86.97797429
1.71E+12,1.82530924,11.05181598,2.957778628,83.38131505,83.41101575,86.9518661
1.71E+12,1.825286406,11.05221107,2.957390982,83.37253426,83.40478614,86.92406591
1.71E+12,1.825264125,11.05260148,2.9570121,83.36316936,83.39813123,86.8945106
1.71E+12,1.825242491,11.05298684,2.956642485,83.35319755,83.39103362,86.8631378
1.71E+12,1.825221595,11.05336678,2.956282611,83.34259619,83.38347604,86.82988608
1.71E+12,1.825201518,11.05374095,2.955932924,83.33134291,83.37544133,86.79469522
1.71E+12,1.825182342,11.05410902,2.955593828,83.31941566,83.36691252,86.75750643
1.71E+12,1.825164148,11.05447066,2.955265694,83.30679285,83.35787292,86.71826261
1.71E+12,1.825147016,11.05482557,2.95494885,83.29345339,83.34830616,86.67690856
1.71E+12,1.825131033,11.05517344,2.954643587,83.2793768,83.33819626,86.6333913
1.71E+12,1.825116282,11.05551401,2.954350164,83.26454329,83.32752768,86.58766024
1.71E+12,1.825102838,11.05584703,2.954068794,83.24893384,83.31628544,86.53966746
1.71E+12,1.825090768,11.05617226,2.953799648,83.2325303,83.30445512,86.48936795
1.71E+12,1.82508013,11.05648949,2.953542845,83.2153155,83.29202297,86.43671988
1.71E+12,1.825070988,11.05679852,2.95329845,83.19727329,83.27897596,86.38168477
1.71E+12,1.825063402,11.0570992,2.953066484,83.17838865,83.26530186,86.32422779
1.71E+12,1.825057414,11.0573914,2.952846949,83.1586478,83.25098929,86.26431793
1.71E+12,1.825053064,11.05767502,2.952639769,83.13803823,83.23602781,86.20192824
1.71E+12,1.825050382,11.05795004,2.952444738,83.11654882,83.22040792,86.13703603
1.71E+12,1.825049371,11.05821646,2.952261601,83.09416991,83.20412121,86.06962306
1.71E+12,1.825050034,11.05847427,2.952090134,83.07089336,83.18716036,85.99967573
1.71E+12,1.8250524,11.05872348,2.951930118,83.04671262,83.16951918,85.92718523
1.71E+12,1.825056501,11.0589641,2.951781293,83.02162282,83.15119272,85.85214773
1.71E+12,1.825062349,11.05919614,2.951643332,82.99562079,83.13217729,85.77456447
1.71E+12,1.82506995,11.05941966,2.951515891,82.96870516,83.11247049,85.69444196
1.71E+12,1.8250793,11.05963472,2.951398621,82.94087639,83.09207128,85.61179199
1.71E+12,1.825090387,11.05984141,2.951291113,82.91213679,83.07098,85.52663181
1.71E+12,1.825103174,11.06003984,2.951192905,82.88249061,83.04919841,85.43898417
1.71E+12,1.825117613,11.06023019,2.951103475,82.85194402,83.02672972,85.34887733
1.71E+12,1.825133659,11.06041263,2.951022232,82.82050519,83.00357863,85.25634518
1.71E+12,1.82515126,11.06058734,2.950948539,82.78818426,82.9797513,85.16142719
1.71E+12,1.825170365,11.06075456,2.950881744,82.75499338,82.95525544,85.06416842
1.71E+12,1.825190915,11.06091451,2.9508212,82.72094671,82.93010025,84.96461951
1.71E+12,1.825212849,11.06106743,2.950766245,82.68606041,82.90429645,84.86283663
1.71E+12,1.825236093,11.06121359,2.950716191,82.65035265,82.87785631,84.7588814
1.71E+12,1.825260556,11.06135326,2.950670331,82.61384357,82.85079359,84.6528208
1.71E+12,1.825286144,11.06148673,2.950627942,82.57655528,82.82312355,84.54472709
1.71E+12,1.825312763,11.0616143,2.950588289,82.53851181,82.79486295,84.43467767
1.71E+12,1.825340322,11.06173631,2.950550617,82.49973907,82.76603,84.32275492
1.71E+12,1.825368726,11.06185307,2.950514152,82.46026482,82.73664434,84.20904603
1.71E+12,1.825397886,11.06196495,2.9504781,82.42011861,82.70672702,84.09364284
1.71E+12,1.825427707,11.06207229,2.950441644,82.37933173,82.67630042,83.97664163
1.71E+12,1.825458084,11.06217545,2.950403955,82.33793711,82.64538826,83.85814286
1.71E+12,1.825488907,11.06227479,2.950364185,82.29596928,82.61401549,83.73825099
1.71E+12,1.825520069,11.06237065,2.950321481,82.25346429,82.5822083,83.61707418
1.71E+12,1.825551467,11.06246339,2.950274974,82.21045959,82.54999399,83.49472403
1.71E+12,1.825583001,11.06255336,2.950223787,82.166994,82.51740096,83.37131532
1.71E+12,1.825614583,11.06264091,2.950167062,82.12310753,82.48445861,83.24696568
1.71E+12,1.82564614,11.06272639,2.950103961,82.07884136,82.45119729,83.1217953
1.71E+12,1.825677599,11.06281016,2.950033674,82.03423769,82.41764819,82.9959266
1.71E+12,1.825708894,11.06289258,2.949955413,81.98933962,82.3838433,82.86948392
1.71E+12,1.825739961,11.062974,2.949868413,81.94419106,82.34981529,82.74259318
1.71E+12,1.825770743,11.06305477,2.94977192,81.89883663,82.31559744,82.6153815
1.71E+12,1.825801192,11.06313524,2.94966517,81.85332147,82.28122355,82.4879769
1.71E+12,1.825831268,11.06321575,2.949547409,81.80769119,82.24672785,82.36050795
1.71E+12,1.825860934,11.06329661,2.949417913,81.76199172,82.2121449,82.23310335
1.71E+12,1.825890169,11.06337816,2.949275982,81.71626915,82.17750951,82.10589167
1.71E+12,1.825918969,11.06346068,2.949120941,81.67056968,82.14285662,81.97900092
1.71E+12,1.825947343,11.06354447,2.948952135,81.62493889,82.10822123,81.85255825
1.71E+12,1.825975327,11.06362981,2.948768943,81.5794216,82.07363726,81.72668955
1.71E+12,1.826002988,11.06371695,2.948570779,81.53406218,82.03913729,81.60151917
1.71E+12,1.826030404,11.06380617,2.948357093,81.48890442,82.00475343,81.47716953
1.71E+12,1.826057675,11.06389768,2.948127363,81.44399141,81.97051716,81.35376082
1.71E+12,1.826084904,11.06399172,2.947881103,81.39936541,81.93645927,81.23141067
1.71E+12,1.826112191,11.0640885,2.947617865,81.35506772,81.90260972,81.11023386
1.71E+12,1.826139643,11.06418822,2.947337244,81.31113855,81.86899756,80.99034199
1.71E+12,1.826167394,11.06429108,2.947038878,81.2676169,81.83565079,80.87184322
1.71E+12,1.826195595,11.06439729,2.946722463,81.22454046,81.8025963,80.75484201
1.71E+12,1.826224416,11.06450703,2.946387753,81.1819455,81.76985975,80.63943882
1.71E+12,1.826254041,11.06462045,2.946034545,81.13986672,81.73746543,80.52572993
1.71E+12,1.826284665,11.06473774,2.945662682,81.0983372,81.70543626,80.41380717
1.71E+12,1.826316492,11.06485905,2.945272049,81.05738827,81.67379361,80.30375775
1.71E+12,1.826349736,11.0649845,2.944862574,81.01704945,81.64255726,80.19566405
1.71E+12,1.82638462,11.06511424,2.944434227,80.97734832,81.6117453,80.08960345
1.71E+12,1.826421371,11.06524837,2.943987026,80.93831049,81.58137407,79.98564822
1.71E+12,1.82646022,11.06538697,2.943521042,80.89995952,81.55145808,79.88386534
1.71E+12,1.826501403,11.06553011,2.94303639,80.86231683,81.52200994,79.78431643
1.71E+12,1.826545166,11.06567785,2.942533224,80.82540167,81.49304031,79.68705766
1.71E+12,1.826591765,11.06583022,2.942011724,80.78923108,81.46455785,79.59213967
1.71E+12,1.826641466,11.06598726,2.941472104,80.75381983,81.43656917,79.49960752
1.71E+12,1.826694535,11.066149,2.940914614,80.71918041,81.40907879,79.40950068
1.71E+12,1.826751237,11.06631547,2.94033954,80.68532298,81.38208911,79.32185303
1.71E+12,1.826811841,11.0664867,2.939747206,80.65225541,81.35560041,79.23669286
1.71E+12,1.826876616,11.06666268,2.939137996,80.61998323,81.32961079,79.15404289
1.71E+12,1.826945821,11.06684343,2.938512343,80.58850963,81.30411623,79.07392038
1.71E+12,1.827019708,11.06702891,2.937870711,80.55783552,81.27911051,78.99633712
1.71E+12,1.827098525,11.06721909,2.937213607,80.52795951,81.25458532,78.92129962
1.71E+12,1.827182511,11.06741394,2.936541586,80.49887795,81.23053018,78.84880912
1.71E+12,1.827271902,11.06761341,2.935855249,80.47058498,81.20693253,78.77886178
1.71E+12,1.827366928,11.06781747,2.93515524,80.44307257,81.18377775,78.71144881
1.71E+12,1.827467807,11.06802606,2.934442227,80.41633056,81.16104921,78.6465566
1.71E+12,1.827574747,11.06823912,2.933716913,80.39034674,81.13872831,78.58416691
1.71E+12,1.827687945,11.0684566,2.932980029,80.36510693,81.11679456,78.52425705
1.71E+12,1.827807592,11.06867843,2.932232328,80.34059502,81.09522561,78.46680007
1.71E+12,1.827933864,11.06890452,2.931474593,80.31679308,81.07399739,78.41176497
1.71E+12,1.828066927,11.06913481,2.930707641,80.29368144,81.05308414,78.3591169
1.71E+12,1.828206927,11.06936923,2.929932301,80.27123878,81.03245851,78.30881739
1.71E+12,1.828353997,11.06960769,2.929149433,80.24944227,81.0120917,78.26082461
1.71E+12,1.828508251,11.06985011,2.928359911,80.22826759,80.99195351,78.21509355
1.71E+12,1.82866978,11.07009641,2.927564625,80.20768912,80.97201249,78.17157628
1.71E+12,1.828838642,11.0703465,2.926764497,80.18768004,80.95223601,78.13022224
1.71E+12,1.829014861,11.07060029,2.925960448,80.1682124,80.93259046,78.09097842
1.71E+12,1.82919845,11.0708577,2.925153398,80.14925729,80.9130413,78.05378963
1.71E+12,1.829389394,11.07111864,2.924344277,80.13078493,80.89355323,78.01859877
1.71E+12,1.829587654,11.07138303,2.923534017,80.11276483,80.87409032,77.98534705
1.71E+12,1.829793169,11.07165078,2.922723531,80.09516587,80.85461614,77.95397425
1.71E+12,1.830005857,11.07192183,2.921913723,80.07795647,80.83509391,77.92441894
1.71E+12,1.830225621,11.07219611,2.921105497,80.06110468,80.81548663,77.89661875
1.71E+12,1.830452352,11.07247356,2.920299746,80.04457833,80.79575725,77.87051056
1.71E+12,1.83068593,11.0727541,2.919497339,80.02834514,80.77586877,77.84603076
1.71E+12,1.830926212,11.07303763,2.918699132,80.01237287,80.75578444,77.82311546
1.71E+12,1.831173026,11.07332408,2.917905953,79.9966294,80.73546786,77.80170069
1.71E+12,1.831426182,11.07361333,2.917118613,79.9810829,80.71488316,77.78172259
1.71E+12,1.831685469,11.07390526,2.916337921,79.96570189,80.69399511,77.76311764
1.71E+12,1.831950654,11.07419973,2.915564666,79.95045542,80.67276928,77.74582282
1.71E+12,1.832221469,11.07449659,2.91479962,79.93531311,80.65117217,77.72977577
1.71E+12,1.832497617,11.07479569,2.914043517,79.92024532,80.62917136,77.71491498
1.71E+12,1.832778772,11.0750969,2.913297042,79.90522319,80.60673561,77.70117992
1.71E+12,1.833064598,11.07540007,2.912560839,79.89021882,80.58383502,77.68851119
1.71E+12,1.833354756,11.07570505,2.91183548,79.87520525,80.56044114,77.67685063
1.71E+12,1.83364889,11.07601172,2.911121486,79.86015664,80.53652705,77.66614145
1.71E+12,1.83394664,11.0763199,2.91041934,79.84504832,80.51206753,77.65632835
1.71E+12,1.834247655,11.0766294,2.909729471,79.82985684,80.48703914,77.64735756
1.71E+12,1.834551587,11.07693995,2.909052324,79.81456007,80.46142029,77.63917698
1.71E+12,1.834858065,11.07725128,2.908388363,79.79913726,80.43519135,77.6317362
1.71E+12,1.83516668,11.07756309,2.907738031,79.78356905,80.40833476,77.62498659
1.71E+12,1.83547701,11.0778751,2.907101772,79.76783759,80.38083505,77.61888133
1.71E+12,1.835788641,11.078187,2.906480012,79.75192652,80.35267894,77.61337544
1.71E+12,1.83610115,11.07849846,2.905873177,79.73582104,80.3238554,77.60842582
1.71E+12,1.836414099,11.07880913,2.905281697,79.71950791,80.29435567,77.60399124
1.71E+12,1.836727035,11.07911867,2.904705982,79.7029755,80.26417334,77.60003238
1.71E+12,1.837039482,11.07942674,2.904146403,79.68621378,80.23330435,77.59651178
1.71E+12,1.837350954,11.07973305,2.903603278,79.66921436,80.20174702,77.59339388
1.71E+12,1.837660969,11.08003734,2.903076855,79.65197045,80.16950207,77.59064494
1.71E+12,1.837969067,11.08033937,2.902567335,79.63447687,80.1365726,77.58823306
1.71E+12,1.83827482,11.0806389,2.902074901,79.61673005,80.10296414,77.58612814
1.71E+12,1.838577829,11.08093565,2.901599703,79.59872801,80.06868457,77.58430179
1.71E+12,1.838877726,11.08122935,2.901141841,79.58047031,80.03374413,77.58272736
1.71E+12,1.839174138,11.08151972,2.900701384,79.56195807,79.9981554,77.58137984
1.71E+12,1.839466701,11.08180646,2.900278364,79.54319388,79.96193323,77.5802358
1.71E+12,1.839755088,11.08208923,2.899872808,79.5241818,79.9250947,77.57927336
1.71E+12,1.840038982,11.08236767,2.899484726,79.5049273,79.88765909,77.57847214
1.71E+12,1.840318081,11.08264137,2.899114109,79.48543721,79.84964779,77.57781315
1.71E+12,1.840592097,11.08290992,2.898760921,79.46571969,79.8110842,77.57727877
1.71E+12,1.840860748,11.08317287,2.8984251,79.44578413,79.77199373,77.57685267
1.71E+12,1.841123753,11.08342977,2.898106587,79.42564113,79.73240365,77.57651975
1.71E+12,1.841380841,11.08368013,2.897805318,79.40530241,79.692343,77.57626608
